segment_id,street_name,side,latitude,longitude,regulation_type,time_restrictions,max_stay_minutes,hourly_rate,vehicle_types,seasonal
CURB_SEG_00752,Street_52,left,40.61541137698803,-74.15307221660855,meter,24/7,240,5,passenger,0
CURB_SEG_00753,Street_53,left,40.615119977021905,-74.09741978465055,residential,8am-6pm,60,1,motorcycle,0
CURB_SEG_00754,Street_54,left,40.80958067096246,-74.0428467984757,meter,24/7,60,5,truck,0
CURB_SEG_00755,Street_55,left,40.83746146036365,-74.06711648900473,handicapped,weekdays,480,5,passenger,1
CURB_SEG_00756,Street_56,left,40.62970755159838,-74.08241919822018,residential,weekdays,9999,0,commercial,0
CURB_SEG_00757,Street_57,right,40.61043232401473,-74.09050303895154,residential,9am-9pm,240,2,truck,0
CURB_SEG_00758,Street_58,right,40.74428083215592,-74.05563326854917,no_parking,9am-9pm,240,1,all,0
CURB_SEG_00759,Street_59,right,40.76213647005113,-73.94617865565053,meter,weekdays,120,3,commercial,0
CURB_SEG_00760,Street_60,right,40.82841845122265,-73.88636275609983,meter,weekends,120,6,all,0
CURB_SEG_00761,Street_61,left,40.577597374983434,-74.04682638852724,parking,weekdays,480,6,all,0
CURB_SEG_00762,Street_62,left,40.82097117275321,-74.10016188804146,time_limited,weekends,9999,5,all,0
CURB_SEG_00763,Street_63,left,40.71908112476623,-73.94797202054409,loading_zone,weekends,480,1,truck,0
CURB_SEG_00764,Street_64,right,40.653976802291226,-74.12611242987431,meter,weekends,240,0,truck,0
CURB_SEG_00765,Street_65,left,40.6535376216823,-74.134327528212,parking,weekends,9999,3,passenger,1
CURB_SEG_00766,Street_66,right,40.70035526649303,-73.95994139901718,no_parking,weekends,9999,6,motorcycle,0
CURB_SEG_00767,Street_67,right,40.84097186332274,-73.94110607801565,handicapped,24/7,60,4,passenger,0
CURB_SEG_00768,Street_68,left,40.67391559007024,-73.8679857995017,handicapped,9am-9pm,240,3,passenger,0
CURB_SEG_00769,Street_69,left,40.63643581151596,-73.90908633319405,commercial,weekdays,9999,2,motorcycle,0
CURB_SEG_00770,Street_70,left,40.641789266401716,-73.85623085192219,time_limited,8am-6pm,60,6,all,0
CURB_SEG_00771,Street_71,left,40.855561670939686,-74.09510069204799,time_limited,24/7,30,0,handicapped,0
CURB_SEG_00772,Street_72,left,40.57480414368108,-73.95547287169627,loading_zone,8am-6pm,30,1,truck,0
CURB_SEG_00773,Street_73,left,40.83878961419988,-74.1509976973039,handicapped,24/7,9999,5,commercial,0
CURB_SEG_00774,Street_74,left,40.59424517908549,-73.91844524178775,loading_zone,none,120,1,handicapped,0
CURB_SEG_00775,Street_75,left,40.8313025170378,-73.90903738859481,no_parking,weekends,60,6,handicapped,0
CURB_SEG_00776,Street_76,right,40.692217620586725,-73.99723863001691,handicapped,none,480,0,passenger,1
CURB_SEG_00777,Street_77,right,40.668473143575945,-73.97056996540105,time_limited,24/7,30,3,truck,0
CURB_SEG_00778,Street_78,right,40.84538686188035,-73.95450637625899,no_parking,9am-9pm,60,2,motorcycle,0
CURB_SEG_00779,Street_79,left,40.74971531077846,-74.0370765845145,residential,8am-6pm,9999,4,commercial,1
CURB_SEG_00780,Street_80,left,40.76318376587329,-74.10508515710495,loading_zone,24/7,480,4,handicapped,0
CURB_SEG_00781,Street_81,right,40.81614673669047,-73.9597617656981,loading_zone,none,120,5,passenger,0
CURB_SEG_00782,Street_82,left,40.73767697755442,-74.12824345465792,handicapped,9am-9pm,30,2,commercial,0
CURB_SEG_00783,Street_83,left,40.755529863230215,-73.86520978283988,loading_zone,8am-6pm,60,4,handicapped,0
CURB_SEG_00784,Street_84,right,40.83640762531084,-73.87102901841081,loading_zone,weekends,240,3,handicapped,0
CURB_SEG_00785,Street_85,left,40.75074433514795,-73.86397843858433,no_parking,none,60,4,all,0
CURB_SEG_00786,Street_86,left,40.8073875591066,-73.99356956444127,parking,9am-9pm,240,5,truck,0
CURB_SEG_00787,Street_87,right,40.70153441034079,-73.96401701511859,no_parking,weekdays,120,1,motorcycle,0
CURB_SEG_00788,Street_88,right,40.657119049901056,-73.94574322812693,loading_zone,weekends,60,0,truck,0
CURB_SEG_00789,Street_89,right,40.7863729088848,-74.0320044239765,residential,weekdays,240,0,handicapped,0
CURB_SEG_00790,Street_90,right,40.6375610315327,-73.9206316678354,handicapped,8am-6pm,9999,1,handicapped,0
CURB_SEG_00791,Street_91,left,40.66761493105663,-74.10042692643975,handicapped,9am-9pm,240,0,passenger,0
CURB_SEG_00792,Street_92,left,40.73982715578393,-73.95832869870542,handicapped,weekdays,120,6,all,0
CURB_SEG_00793,Street_93,left,40.746202698547975,-74.02296946651973,loading_zone,9am-9pm,60,1,truck,0
CURB_SEG_00794,Street_94,right,40.58259105822558,-74.03969953471332,parking,8am-6pm,120,2,passenger,0
CURB_SEG_00795,Street_95,left,40.72513772239189,-74.05172231938307,loading_zone,24/7,60,1,passenger,0
CURB_SEG_00796,Street_96,right,40.71674632211067,-73.89202079359094,handicapped,weekdays,480,0,motorcycle,0
CURB_SEG_00797,Street_97,left,40.822251096291666,-73.93357053196286,residential,8am-6pm,60,4,commercial,0
CURB_SEG_00798,Street_98,right,40.80667343834273,-74.0414266809101,time_limited,weekends,9999,1,passenger,0
CURB_SEG_00799,Street_99,right,40.735727473264575,-73.92475897067364,parking,9am-9pm,30,2,all,0
CURB_SEG_00800,Street_0,right,40.59877394975421,-74.02610439919664,loading_zone,24/7,240,3,truck,0
CURB_SEG_00801,Street_1,left,40.68557146321877,-74.08392626611099,time_limited,9am-9pm,9999,5,all,1
CURB_SEG_00802,Street_2,right,40.65638943468073,-73.89594624691733,residential,24/7,480,0,truck,0
CURB_SEG_00803,Street_3,right,40.7572086197454,-74.13221943581588,commercial,8am-6pm,480,3,handicapped,0
CURB_SEG_00804,Street_4,left,40.70377806737537,-74.02493374040331,parking,24/7,60,1,commercial,0
CURB_SEG_00805,Street_5,right,40.58450602962239,-74.00429065566495,handicapped,weekdays,30,0,handicapped,1
CURB_SEG_00806,Street_6,right,40.82281641891341,-74.03992659424479,time_limited,24/7,30,4,passenger,0
CURB_SEG_00807,Street_7,right,40.76854036652303,-74.09800334042393,time_limited,none,480,5,motorcycle,0
CURB_SEG_00808,Street_8,left,40.82798464597844,-74.0293798410436,no_parking,9am-9pm,9999,4,all,0
CURB_SEG_00809,Street_9,right,40.81534851168697,-73.88202218552406,no_parking,9am-9pm,480,3,motorcycle,1
CURB_SEG_00810,Street_10,left,40.84229489781569,-74.1435595646108,meter,none,9999,3,commercial,0
CURB_SEG_00811,Street_11,right,40.6155926562756,-73.90762893769435,loading_zone,24/7,30,6,truck,0
CURB_SEG_00812,Street_12,right,40.78667220464776,-73.8886189188027,no_parking,weekends,480,2,all,1
CURB_SEG_00813,Street_13,right,40.57729047280579,-73.95778041428758,parking,8am-6pm,30,1,all,1
CURB_SEG_00814,Street_14,right,40.651409156930804,-74.10890067365337,parking,none,30,0,handicapped,0
CURB_SEG_00815,Street_15,left,40.796423155671576,-74.1476426810031,meter,weekdays,60,2,passenger,0
CURB_SEG_00816,Street_16,left,40.76834567600071,-74.03152945429365,commercial,9am-9pm,240,0,handicapped,1
CURB_SEG_00817,Street_17,left,40.67400224955309,-73.96901968237121,parking,weekends,9999,2,passenger,0
CURB_SEG_00818,Street_18,right,40.710852124974735,-74.07241658054143,loading_zone,9am-9pm,480,4,handicapped,0
CURB_SEG_00819,Street_19,right,40.82963746071432,-74.10169372428314,parking,9am-9pm,60,1,truck,0
CURB_SEG_00820,Street_20,left,40.74769540176527,-73.86631704715587,loading_zone,9am-9pm,30,1,passenger,0
CURB_SEG_00821,Street_21,left,40.76583958163026,-74.14401542262843,handicapped,weekends,9999,5,motorcycle,0
CURB_SEG_00822,Street_22,left,40.75492987324686,-74.06355631905775,residential,24/7,30,6,commercial,1
CURB_SEG_00823,Street_23,right,40.82366542399022,-73.99917629102886,handicapped,9am-9pm,30,3,passenger,0
CURB_SEG_00824,Street_24,right,40.6127390750466,-74.03063999972079,residential,weekdays,60,0,passenger,0
CURB_SEG_00825,Street_25,left,40.685429646855276,-74.0087087200299,meter,weekends,60,6,all,0
CURB_SEG_00826,Street_26,left,40.590964676423745,-73.9091760067886,no_parking,weekdays,9999,0,all,0
CURB_SEG_00827,Street_27,right,40.67294153135528,-74.15442523017215,parking,weekends,30,1,all,0
CURB_SEG_00828,Street_28,right,40.793157731403674,-74.1391414636313,parking,weekends,120,1,handicapped,1
CURB_SEG_00829,Street_29,right,40.83895439598771,-73.9402863303364,residential,weekends,120,0,handicapped,0
CURB_SEG_00830,Street_30,right,40.63378297989563,-73.85682986285823,loading_zone,weekdays,120,5,motorcycle,0
CURB_SEG_00831,Street_31,left,40.826157961866926,-73.96100006045154,loading_zone,24/7,240,0,passenger,1
CURB_SEG_00832,Street_32,right,40.732023613536136,-73.98762765635115,time_limited,9am-9pm,120,5,handicapped,0
CURB_SEG_00833,Street_33,right,40.64527334667631,-74.06794460617176,residential,24/7,480,0,truck,0
CURB_SEG_00834,Street_34,left,40.71882999841814,-74.02328150193766,handicapped,weekends,60,3,truck,0
CURB_SEG_00835,Street_35,right,40.778525374581,-74.03686171749683,commercial,8am-6pm,9999,6,passenger,0
CURB_SEG_00836,Street_36,left,40.63270463733747,-74.12537072461214,meter,8am-6pm,120,0,motorcycle,0
CURB_SEG_00837,Street_37,right,40.85440272106197,-73.85887407807812,loading_zone,9am-9pm,240,5,passenger,0
CURB_SEG_00838,Street_38,right,40.84081504566165,-73.96308669089215,loading_zone,9am-9pm,9999,5,commercial,1
CURB_SEG_00839,Street_39,right,40.617607350866635,-73.9900437217853,residential,none,240,0,truck,0
CURB_SEG_00840,Street_40,left,40.657497607437634,-74.0852114621595,loading_zone,9am-9pm,9999,4,all,0
CURB_SEG_00841,Street_41,left,40.657826657584614,-73.89502659319162,meter,9am-9pm,9999,5,motorcycle,1
CURB_SEG_00842,Street_42,right,40.65829612995063,-73.98887123854736,parking,none,240,3,passenger,0
CURB_SEG_00843,Street_43,right,40.65979078834573,-73.90776457624436,loading_zone,24/7,240,1,passenger,0
CURB_SEG_00844,Street_44,right,40.797647994781094,-74.11775213729855,residential,8am-6pm,120,2,all,0
CURB_SEG_00845,Street_45,right,40.60648985324305,-74.01423070650092,loading_zone,weekends,120,1,commercial,0
CURB_SEG_00846,Street_46,right,40.815149933354895,-74.01981228691436,loading_zone,none,480,1,passenger,0
CURB_SEG_00847,Street_47,left,40.82589586725479,-73.99993494220175,commercial,weekdays,9999,0,passenger,0
CURB_SEG_00848,Street_48,left,40.839383329928566,-73.86497130331036,handicapped,9am-9pm,9999,4,truck,0
CURB_SEG_00849,Street_49,left,40.71980514017382,-73.9242106402442,handicapped,24/7,30,1,truck,0
CURB_SEG_00850,Street_50,left,40.78591500006531,-74.10374251885708,meter,none,120,5,commercial,0
CURB_SEG_00851,Street_51,left,40.7657491530843,-74.03610081845008,commercial,24/7,60,3,handicapped,0
CURB_SEG_00852,Street_52,right,40.798459125055096,-74.02980388523487,loading_zone,24/7,480,1,commercial,0
CURB_SEG_00853,Street_53,right,40.625390435757275,-73.87938836126769,commercial,9am-9pm,60,4,motorcycle,0
CURB_SEG_00854,Street_54,right,40.63693867935263,-73.89922464925058,parking,weekends,60,2,all,0
CURB_SEG_00855,Street_55,left,40.57137024740055,-74.09986358459687,handicapped,weekdays,120,5,all,0
CURB_SEG_00856,Street_56,left,40.80673818214124,-74.01143211770291,loading_zone,9am-9pm,240,0,passenger,0
CURB_SEG_00857,Street_57,right,40.570041459192055,-73.935355815409,time_limited,8am-6pm,480,1,motorcycle,0
CURB_SEG_00858,Street_58,right,40.572741422394046,-73.93871580008928,parking,none,30,6,motorcycle,0
CURB_SEG_00859,Street_59,left,40.59601413068424,-73.99150131273389,commercial,none,240,3,commercial,0
CURB_SEG_00860,Street_60,right,40.73031051346391,-73.91890967205877,residential,weekends,240,0,motorcycle,0
CURB_SEG_00861,Street_61,right,40.748589071138575,-74.12964132454691,parking,8am-6pm,480,3,truck,0
CURB_SEG_00862,Street_62,right,40.835469678089765,-74.03453292624728,handicapped,24/7,30,0,commercial,1
CURB_SEG_00863,Street_63,left,40.72511858739513,-73.88866058022887,no_parking,weekends,480,6,truck,0
CURB_SEG_00864,Street_64,right,40.63044033046081,-74.10410617419487,time_limited,weekends,30,5,all,0
CURB_SEG_00865,Street_65,right,40.59202564343174,-74.01571173415333,residential,weekends,480,5,commercial,0
CURB_SEG_00866,Street_66,left,40.82326799755966,-73.93444802050023,no_parking,24/7,9999,5,handicapped,0
CURB_SEG_00867,Street_67,left,40.7904021515103,-74.0401173804219,parking,24/7,30,4,all,0
CURB_SEG_00868,Street_68,right,40.73318275217318,-73.92599285902385,no_parking,none,60,5,passenger,0
CURB_SEG_00869,Street_69,right,40.62703174989127,-74.053623231144,loading_zone,9am-9pm,240,0,commercial,0
CURB_SEG_00870,Street_70,right,40.72630668226211,-73.9553655248405,loading_zone,weekdays,480,2,handicapped,0
CURB_SEG_00871,Street_71,left,40.61449852336412,-73.9469437073746,meter,weekdays,9999,6,handicapped,0
CURB_SEG_00872,Street_72,right,40.622627525622335,-73.8839845590455,parking,8am-6pm,480,5,passenger,1
CURB_SEG_00873,Street_73,right,40.70215218797256,-73.97212819953882,handicapped,24/7,60,4,passenger,0
CURB_SEG_00874,Street_74,left,40.80874508979584,-73.90352572595965,meter,24/7,30,6,all,0
CURB_SEG_00875,Street_75,left,40.69605565750174,-73.96718458079464,commercial,24/7,30,0,commercial,1
CURB_SEG_00876,Street_76,left,40.69792289687851,-74.07837008846742,parking,none,240,4,commercial,0
CURB_SEG_00877,Street_77,right,40.703293888211704,-73.85888217901655,residential,weekdays,9999,1,passenger,0
CURB_SEG_00878,Street_78,right,40.71549753510667,-73.9000460890638,handicapped,none,480,6,truck,0
CURB_SEG_00879,Street_79,left,40.83958511379777,-73.92228189789398,commercial,weekdays,480,4,all,0
CURB_SEG_00880,Street_80,left,40.56626305853097,-74.09379167401241,no_parking,weekdays,60,6,handicapped,0
CURB_SEG_00881,Street_81,right,40.65475965142476,-74.09340444726362,parking,8am-6pm,30,2,all,0
CURB_SEG_00882,Street_82,right,40.66890773394921,-74.03593718675471,handicapped,weekdays,120,5,commercial,0
CURB_SEG_00883,Street_83,right,40.83160851677465,-73.99263268425469,commercial,9am-9pm,480,6,all,0
CURB_SEG_00884,Street_84,left,40.81203943818919,-74.12526519633741,commercial,9am-9pm,480,4,handicapped,0
CURB_SEG_00885,Street_85,left,40.56374417874859,-73.99843341545774,meter,none,60,0,all,1
CURB_SEG_00886,Street_86,left,40.73134348074469,-73.94893879443374,commercial,weekdays,30,1,passenger,0
CURB_SEG_00887,Street_87,left,40.809078722004536,-73.94990166103875,loading_zone,9am-9pm,30,4,passenger,0
CURB_SEG_00888,Street_88,right,40.68849394865748,-73.93613284041905,loading_zone,24/7,240,6,handicapped,0
CURB_SEG_00889,Street_89,right,40.8419736060479,-73.92919450197294,time_limited,24/7,60,4,motorcycle,0
CURB_SEG_00890,Street_90,right,40.59615248521334,-73.87700355252039,handicapped,9am-9pm,240,2,all,0
CURB_SEG_00891,Street_91,right,40.74662181058216,-73.98135026543504,parking,none,480,0,passenger,0
CURB_SEG_00892,Street_92,right,40.804688527810185,-74.09675110680718,residential,none,240,2,all,1
CURB_SEG_00893,Street_93,left,40.605802683696474,-73.96858622715351,residential,24/7,480,4,all,0
CURB_SEG_00894,Street_94,right,40.83737618642521,-73.89672481665461,commercial,none,60,0,commercial,0
CURB_SEG_00895,Street_95,right,40.76801815769227,-74.00465143117277,meter,weekdays,9999,6,all,1
CURB_SEG_00896,Street_96,right,40.82505362692034,-73.86311203280597,residential,8am-6pm,120,2,truck,0
CURB_SEG_00897,Street_97,right,40.671372213564894,-74.10457736872443,meter,none,30,1,motorcycle,0
CURB_SEG_00898,Street_98,right,40.631878227767295,-73.93021226396178,residential,none,30,0,handicapped,0
CURB_SEG_00899,Street_99,left,40.75197268601234,-73.88734048116804,no_parking,weekdays,9999,5,passenger,0
CURB_SEG_00900,Street_0,left,40.757204375231545,-74.13248139453056,time_limited,weekdays,120,4,motorcycle,0
CURB_SEG_00901,Street_1,right,40.79773774841177,-73.95029148464275,parking,none,30,0,passenger,0
CURB_SEG_00902,Street_2,left,40.845586593812435,-73.97269753532078,no_parking,none,9999,1,truck,0
CURB_SEG_00903,Street_3,left,40.813562520150114,-73.98884142987231,meter,8am-6pm,480,0,commercial,0
CURB_SEG_00904,Street_4,left,40.69746463358387,-73.88534349633797,time_limited,8am-6pm,30,6,handicapped,0
CURB_SEG_00905,Street_5,right,40.83217093698144,-73.93783261886,commercial,8am-6pm,120,6,passenger,0
CURB_SEG_00906,Street_6,left,40.84347115811081,-73.98705461790453,meter,24/7,240,2,truck,0
CURB_SEG_00907,Street_7,left,40.74122559806014,-73.90462811581274,time_limited,8am-6pm,60,0,commercial,0
CURB_SEG_00908,Street_8,right,40.834263695270174,-74.11410977810897,commercial,9am-9pm,120,5,handicapped,1
CURB_SEG_00909,Street_9,left,40.61655436363078,-74.0020538815755,no_parking,weekends,480,6,commercial,0
CURB_SEG_00910,Street_10,right,40.76582423431279,-73.88266227526228,residential,weekdays,60,4,passenger,0
CURB_SEG_00911,Street_11,left,40.728428975585906,-74.08160640228327,handicapped,none,480,2,all,0
CURB_SEG_00912,Street_12,left,40.68623417338716,-74.14673116642334,residential,8am-6pm,30,0,motorcycle,0
CURB_SEG_00913,Street_13,left,40.619627070107036,-73.98330768952371,parking,none,9999,5,commercial,0
CURB_SEG_00914,Street_14,right,40.740209700982454,-74.13862676814465,handicapped,24/7,30,2,passenger,0
CURB_SEG_00915,Street_15,right,40.57727408235496,-73.93763138603806,handicapped,weekends,120,5,handicapped,0
CURB_SEG_00916,Street_16,right,40.75046394785501,-73.95176781842382,residential,24/7,120,1,motorcycle,0
CURB_SEG_00917,Street_17,left,40.8577695853404,-73.85712577446544,commercial,24/7,9999,0,truck,0
CURB_SEG_00918,Street_18,right,40.64035779898031,-73.87380790725128,loading_zone,9am-9pm,120,6,motorcycle,0
CURB_SEG_00919,Street_19,left,40.69687401458636,-73.99309867242846,residential,9am-9pm,9999,5,truck,0
CURB_SEG_00920,Street_20,left,40.77681753052071,-74.06762727631566,commercial,none,480,3,handicapped,0
CURB_SEG_00921,Street_21,right,40.86189253033503,-74.03615961929584,parking,weekdays,120,6,motorcycle,0
CURB_SEG_00922,Street_22,left,40.854408421610366,-73.99199528909168,meter,weekends,60,6,all,0
CURB_SEG_00923,Street_23,left,40.7473061681028,-73.92714879152867,time_limited,8am-6pm,9999,5,handicapped,0
CURB_SEG_00924,Street_24,right,40.68839295042528,-74.14438168124452,no_parking,8am-6pm,240,3,handicapped,0
CURB_SEG_00925,Street_25,right,40.646554703962366,-74.10033588678584,parking,24/7,120,0,truck,0
CURB_SEG_00926,Street_26,left,40.73777798388796,-74.14638591652016,loading_zone,none,120,6,commercial,0
CURB_SEG_00927,Street_27,right,40.79692740650891,-73.93215052308561,meter,weekends,480,6,all,0
CURB_SEG_00928,Street_28,left,40.65612261205208,-73.96857112609466,loading_zone,9am-9pm,30,1,motorcycle,1
CURB_SEG_00929,Street_29,right,40.787107953414555,-73.99797790810602,no_parking,9am-9pm,9999,3,commercial,1
CURB_SEG_00930,Street_30,right,40.60404803516728,-74.1407660974583,handicapped,weekends,60,1,truck,0
CURB_SEG_00931,Street_31,left,40.67219744263483,-74.03539469511216,no_parking,24/7,120,2,all,0
CURB_SEG_00932,Street_32,right,40.7292907217835,-74.03808580071984,commercial,24/7,480,1,commercial,0
CURB_SEG_00933,Street_33,left,40.74067728892559,-74.1045134968688,parking,9am-9pm,480,5,commercial,0
CURB_SEG_00934,Street_34,right,40.690811841688735,-73.98539088669918,residential,weekends,480,4,handicapped,0
CURB_SEG_00935,Street_35,right,40.848050201517445,-73.98429638355854,handicapped,9am-9pm,9999,3,passenger,1
CURB_SEG_00936,Street_36,right,40.6179667198859,-73.99412545633804,parking,9am-9pm,60,1,passenger,0
